PLAYER_ID,PLAYER_NAME,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS
1641724,Jett Howard,11.69,1.63,4.37,0.33,0.92,3.1,0.25,0.27,0.38,0.1,0.33,0.83,1.17,0.73,0.6,0.22,0.18,0.1,1.13,0.3,4.45
1641725,Trey Alexander,4.88,0.54,1.71,0.21,0.12,0.71,0.05,0.12,0.17,0.06,0.04,0.46,0.5,0.46,0.21,0.08,0.04,0.04,0.42,0.17,1.33
1641726,Dereck Lively II,23.13,3.72,5.31,0.71,0.0,0.0,0.0,1.28,2.03,0.41,2.89,4.61,7.5,2.36,1.14,0.56,1.56,0.64,2.78,1.42,8.72
1641727,Dariq Whitehead,12.3,1.95,4.8,0.27,1.65,3.7,0.29,0.15,0.25,0.07,0.2,1.25,1.45,0.6,0.75,0.3,0.05,0.3,1.1,0.35,5.7
1641729,Brice Sensabaugh,20.17,3.87,8.44,0.43,2.21,5.24,0.36,0.92,1.03,0.38,0.59,2.37,2.96,1.55,1.51,0.65,0.11,0.38,1.56,0.76,10.87
1641730,Noah Clowney,22.66,2.89,8.09,0.35,1.89,5.67,0.29,1.46,1.74,0.49,0.93,3.0,3.93,0.87,1.0,0.52,0.46,0.61,2.28,1.78,9.13
1641731,Bilal Coulibaly,33.01,4.46,10.58,0.41,1.07,3.8,0.25,2.34,3.14,0.66,1.54,3.44,4.98,3.37,2.12,1.32,0.69,0.78,2.36,2.42,12.32
1641732,Colby Jones,13.2,1.51,3.31,0.33,0.41,1.26,0.18,0.59,0.9,0.19,0.54,1.69,2.23,1.13,0.59,0.67,0.33,0.26,0.95,0.85,4.03
1641733,Nick Smith Jr.,22.81,3.7,9.47,0.37,1.73,5.1,0.32,0.72,0.77,0.28,0.22,1.92,2.13,2.42,1.37,0.28,0.1,0.38,1.32,0.67,9.85
1641734,Emoni Bates,7.48,1.3,3.8,0.2,1.1,3.0,0.27,0.0,0.0,0.0,0.0,0.7,0.7,0.8,0.2,0.1,0.1,0.0,0.4,0.0,3.7
1641736,Reece Beekman,13.04,0.97,2.97,0.25,0.19,1.11,0.11,0.44,0.58,0.18,0.36,0.72,1.08,1.75,0.58,0.92,0.06,0.22,1.0,0.78,2.58
1641737,Adem Bona,15.6,2.33,3.31,0.57,0.0,0.02,0.0,1.16,1.72,0.37,1.59,2.64,4.22,0.47,1.05,0.45,1.19,0.22,2.16,1.55,5.81
1641738,Kobe Brown,6.81,0.82,1.8,0.33,0.15,0.65,0.13,0.12,0.18,0.1,0.48,1.15,1.62,0.6,0.3,0.18,0.1,0.08,0.57,0.28,1.92
1641739,Toumani Camara,32.67,4.21,9.18,0.45,1.73,4.62,0.35,1.17,1.62,0.39,2.22,3.55,5.77,2.24,1.4,1.49,0.64,0.36,2.95,2.83,11.31
1641740,Jaylen Clark,13.05,1.4,3.0,0.37,0.55,1.27,0.26,0.72,0.92,0.2,0.65,0.68,1.32,0.65,0.2,0.9,0.05,0.25,1.52,0.75,4.08
1641741,Ricky Council IV,17.12,2.42,6.34,0.35,0.75,2.92,0.22,1.68,2.1,0.47,0.7,2.23,2.93,1.33,0.71,0.44,0.18,0.34,0.92,1.6,7.29
1641744,Zach Edey,21.45,3.8,6.56,0.6,0.27,0.79,0.16,1.36,1.92,0.5,3.52,4.79,8.3,0.98,1.33,0.55,1.29,0.47,2.76,1.79,9.24
1641745,Adam Flagler,5.49,0.68,2.59,0.21,0.38,1.95,0.17,0.03,0.05,0.01,0.19,0.54,0.73,0.32,0.11,0.22,0.08,0.05,0.41,0.03,1.76
1641748,Andre Jackson Jr.,14.63,1.4,2.94,0.38,0.45,1.13,0.23,0.18,0.36,0.08,0.97,1.75,2.72,1.24,0.87,0.51,0.21,0.1,1.7,0.4,3.43
1641752,Bobi Klintman,5.3,0.75,1.25,0.09,0.25,0.62,0.06,0.12,0.25,0.06,0.12,0.75,0.88,0.88,0.12,0.25,0.12,0.0,1.0,0.25,1.88
1641753,Chris Livingston,5.04,0.43,1.29,0.19,0.0,0.38,0.0,0.57,0.76,0.26,0.48,1.19,1.67,0.24,0.29,0.24,0.0,0.24,0.38,0.48,1.43
1641755,Kevin McCullar Jr.,7.29,0.5,1.75,0.19,0.0,0.25,0.0,0.5,0.5,0.25,0.0,2.0,2.0,0.5,0.0,0.25,0.25,0.25,1.5,0.75,1.5
1641757,Jordan Miller,11.36,1.57,3.62,0.32,0.22,1.03,0.09,0.76,0.95,0.27,0.62,0.95,1.57,0.92,0.7,0.46,0.14,0.32,0.7,0.7,4.11
1641763,Julian Phillips,14.21,1.62,3.63,0.43,0.63,1.94,0.27,0.76,0.96,0.29,0.85,1.29,2.14,0.49,0.34,0.48,0.25,0.22,1.37,0.76,4.63
1641764,Brandin Podziemski,26.82,4.38,9.83,0.41,1.8,4.83,0.34,1.12,1.48,0.41,1.02,4.06,5.08,3.44,1.17,1.08,0.2,0.41,1.48,1.92,11.67
1641765,Olivier-Maxence Prosper,11.23,1.35,3.35,0.3,0.23,0.98,0.12,0.94,1.46,0.28,0.85,1.58,2.42,0.77,0.27,0.5,0.12,0.33,0.54,1.02,3.87
1641766,Adama Sanogo,5.37,1.0,1.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,1.5,0.25,0.25,0.0,0.0,0.25,0.25,0.25,2.0
1641767,Ben Sheppard,19.52,1.9,4.56,0.38,1.08,3.16,0.29,0.38,0.43,0.19,0.7,2.11,2.81,1.35,0.35,0.6,0.22,0.21,1.98,0.56,5.27
1641772,Nae'Qwan Tomlin,12.68,2.6,6.4,0.51,0.4,2.0,0.05,1.6,2.2,0.45,1.8,2.4,4.2,0.4,0.4,0.0,0.2,0.8,1.8,1.6,7.2
1641774,Tristan Vukcevic,14.64,3.43,6.91,0.51,1.09,2.91,0.29,1.49,1.91,0.55,0.74,2.97,3.71,1.11,1.2,0.31,0.66,0.26,1.63,1.66,9.43
1641775,Jordan Walsh,7.75,0.58,1.6,0.23,0.29,1.06,0.15,0.13,0.23,0.06,0.44,0.88,1.33,0.37,0.33,0.23,0.21,0.06,0.58,0.29,1.58
1641779,Jalen Bridges,3.8,0.25,0.88,0.25,0.25,0.88,0.25,0.38,0.5,0.19,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.38,1.12
1641783,Tristan da Silva,22.01,2.69,6.53,0.39,1.08,3.23,0.29,0.74,0.85,0.33,0.99,2.32,3.31,1.53,0.76,0.45,0.24,0.32,1.27,0.77,7.2
1641787,Tosan Evbuomwan,23.75,3.36,7.86,0.4,0.86,2.75,0.29,1.96,2.61,0.6,1.14,3.14,4.29,1.96,1.39,0.86,0.36,0.75,1.96,2.11,9.54
1641789,Jazian Gortman,3.54,0.56,1.44,0.29,0.25,0.69,0.17,0.12,0.25,0.06,0.06,0.25,0.31,0.38,0.31,0.12,0.06,0.06,0.56,0.12,1.5
1641790,PJ Hall,3.48,0.74,1.26,0.39,0.11,0.42,0.11,0.16,0.21,0.08,0.32,0.84,1.16,0.21,0.11,0.0,0.21,0.11,0.58,0.16,1.74
1641794,Dillon Jones,10.21,0.94,2.46,0.21,0.3,1.17,0.11,0.31,0.52,0.14,0.56,1.69,2.24,1.07,0.52,0.3,0.07,0.2,1.0,0.39,2.5
1641796,Pelle Larsson,14.22,1.62,3.69,0.36,0.58,1.73,0.27,0.75,1.11,0.28,0.51,1.16,1.67,1.18,0.44,0.58,0.13,0.2,1.65,1.0,4.56
1641798,Jaylen Martin,14.91,1.94,4.62,0.32,0.44,1.44,0.2,0.56,0.62,0.29,0.69,2.06,2.75,1.06,0.75,0.56,0.0,0.31,0.88,0.5,4.88
1641801,Emanuel Miller,4.12,0.67,1.33,0.21,0.0,0.17,0.0,0.33,0.33,0.17,0.67,0.67,1.33,0.33,0.0,0.17,0.0,0.0,0.5,0.17,1.67
1641803,Tristen Newton,2.02,0.12,1.0,0.06,0.0,0.38,0.0,0.12,0.12,0.12,0.25,0.25,0.5,0.25,0.25,0.12,0.0,0.12,0.5,0.12,0.38
1641809,Drew Peterson,7.45,0.68,1.64,0.35,0.52,1.32,0.3,0.28,0.36,0.12,0.36,1.24,1.6,0.52,0.32,0.2,0.08,0.12,0.72,0.28,2.16
1641810,Antonio Reeves,14.99,2.57,5.64,0.44,1.16,2.93,0.33,0.64,0.8,0.27,0.41,1.02,1.43,0.89,0.68,0.48,0.09,0.32,0.91,0.5,6.93
1641815,Isaiah Stevens,1.85,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
1641816,Hunter Tyson,7.84,0.88,2.35,0.28,0.45,1.45,0.25,0.41,0.55,0.21,0.49,1.04,1.53,0.39,0.27,0.2,0.12,0.22,0.86,0.35,2.63
1641817,Anton Watson,2.46,0.44,1.0,0.39,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.22,0.33,0.22,0.22,0.11,0.0,0.11,0.33,0.0,0.89
1641824,Matas Buzelis,18.89,3.15,6.94,0.41,1.2,3.32,0.32,1.1,1.35,0.44,0.69,2.79,3.48,0.99,0.92,0.36,0.94,0.36,1.6,1.0,8.6
1641842,Ronald Holland II,15.63,2.43,5.14,0.46,0.44,1.86,0.16,1.14,1.51,0.47,0.49,2.2,2.69,1.01,0.89,0.6,0.21,0.28,1.74,1.38,6.44
1641854,Craig Porter Jr.,10.06,1.41,2.75,0.37,0.41,0.94,0.16,0.45,0.63,0.21,0.37,0.94,1.31,1.39,0.75,0.33,0.29,0.39,0.49,0.45,3.69
1641857,Liam Robbins,4.38,0.15,0.62,0.12,0.0,0.15,0.0,0.38,0.77,0.13,0.54,0.38,0.92,0.15,0.46,0.15,0.15,0.23,0.69,0.77,0.69
1641871,Duop Reath,10.2,1.52,3.61,0.36,0.74,2.3,0.23,0.43,0.48,0.17,0.96,1.04,2.0,0.57,0.35,0.26,0.3,0.2,0.89,0.37,4.22
1641878,Damion Baugh,24.7,2.8,8.67,0.33,0.8,3.73,0.19,0.87,1.0,0.3,0.93,2.4,3.33,3.73,2.07,1.0,0.13,0.6,1.47,1.2,7.27
1641879,Yuri Collins,8.15,0.5,1.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,2.0,0.0,1.0,0.0,0.0,2.5,0.5,1.0
1641890,Tyler Smith,5.29,1.04,2.17,0.39,0.57,1.3,0.22,0.26,0.35,0.09,0.26,0.83,1.09,0.17,0.35,0.13,0.17,0.04,0.48,0.3,2.91
1641936,Miles Norris,11.64,0.67,3.0,0.11,0.67,2.33,0.17,0.33,0.67,0.17,0.67,2.33,3.0,0.0,0.0,0.67,0.33,0.33,0.0,0.33,2.33
1641989,Elijah Harkless,13.8,1.1,3.5,0.18,0.7,2.5,0.13,0.3,0.6,0.15,0.9,1.2,2.1,0.8,0.3,1.0,0.1,0.0,1.8,1.2,3.2
1641998,Trey Jemison III,10.32,1.08,1.95,0.46,0.0,0.0,0.0,0.34,0.87,0.15,1.16,1.61,2.76,0.42,0.63,0.24,0.39,0.26,1.82,0.53,2.5
1642024,Alex Reese,14.4,1.73,3.6,0.56,1.0,2.73,0.37,0.6,0.8,0.37,0.6,2.53,3.13,0.27,0.4,0.67,0.67,0.07,1.4,0.67,5.07
1642050,Jackson Rowe,8.62,1.33,2.83,0.56,0.5,1.67,0.28,0.5,1.0,0.25,0.5,1.33,1.83,0.67,0.17,0.67,0.0,0.0,0.67,0.5,3.67
1642258,Zaccharie Risacher,24.58,4.76,10.39,0.44,1.63,4.59,0.32,1.41,1.99,0.47,1.15,2.43,3.57,1.23,1.23,0.69,0.49,0.71,1.99,1.41,12.56
1642259,Alex Sarr,27.08,4.87,12.36,0.39,1.57,5.09,0.29,1.67,2.46,0.49,1.85,4.64,6.49,2.4,1.7,0.66,1.51,0.58,2.18,1.84,12.97
1642261,Dalton Knecht,19.15,3.29,7.14,0.44,1.64,4.36,0.34,0.82,1.08,0.3,0.47,2.29,2.77,0.85,0.47,0.31,0.1,0.35,1.19,0.74,9.05
1642262,Cody Williams,21.19,1.66,5.14,0.29,0.7,2.7,0.23,0.58,0.8,0.25,0.54,1.72,2.26,1.18,0.88,0.46,0.32,0.34,1.9,0.62,4.6
1642263,Reed Sheppard,12.58,1.62,4.6,0.3,0.92,2.73,0.25,0.25,0.31,0.12,0.31,1.19,1.5,1.44,0.71,0.67,0.33,0.25,1.02,0.21,4.4
1642264,Stephon Castle,26.69,5.22,12.2,0.41,1.17,4.11,0.27,3.07,4.25,0.62,1.1,2.57,3.67,4.1,2.19,0.91,0.27,0.81,2.02,3.23,14.69
1642265,Rob Dillingham,10.53,1.9,4.31,0.33,0.51,1.51,0.19,0.16,0.31,0.07,0.24,0.78,1.02,2.0,1.08,0.41,0.02,0.16,0.76,0.57,4.47
1642266,Ja'Kobe Walter,21.22,3.06,7.56,0.4,1.25,3.58,0.28,1.27,1.6,0.43,1.13,1.94,3.08,1.56,0.96,0.83,0.19,0.75,1.83,1.38,8.63
1642267,Bub Carrington,29.97,3.66,9.12,0.39,1.68,4.96,0.32,0.84,1.04,0.36,0.4,3.76,4.16,4.44,1.72,0.66,0.26,0.28,2.32,1.35,9.84
1642268,Isaiah Collier,25.9,3.3,7.82,0.4,0.59,2.38,0.18,1.48,2.17,0.41,0.45,2.86,3.31,6.28,2.93,0.93,0.23,0.77,2.1,1.9,8.66
1642269,Devin Carter,11.0,1.31,3.53,0.26,0.5,1.69,0.21,0.72,1.22,0.3,0.53,1.58,2.11,1.14,0.5,0.58,0.11,0.14,1.08,1.31,3.83
1642270,Donovan Clingan,19.76,2.69,4.99,0.53,0.21,0.73,0.15,0.93,1.55,0.32,3.24,4.63,7.87,1.15,1.07,0.51,1.64,0.34,2.82,1.46,6.51
1642271,Kyle Filipowski,21.13,3.61,7.19,0.49,1.07,3.06,0.28,1.29,1.99,0.42,1.56,4.56,6.11,1.94,1.42,0.67,0.31,0.56,2.38,1.74,9.58
1642272,Jared McCain,25.73,5.48,11.91,0.44,2.22,5.78,0.33,2.13,2.43,0.53,0.57,1.87,2.43,2.61,1.61,0.65,0.0,0.48,1.61,1.96,15.3
1642273,Kyshawn George,26.5,2.99,8.03,0.35,1.68,5.21,0.29,1.03,1.37,0.33,0.72,3.47,4.19,2.49,1.43,1.0,0.74,0.53,2.96,1.37,8.68
1642274,Yves Missi,26.79,3.68,6.74,0.53,0.0,0.01,0.0,1.74,2.79,0.45,3.49,4.74,8.23,1.36,1.12,0.51,1.34,0.89,1.99,2.27,9.11
1642275,Tidjane Salaün,20.74,1.9,5.75,0.35,0.97,3.42,0.28,1.12,1.57,0.35,1.17,3.5,4.67,1.23,0.97,0.48,0.23,0.48,1.4,1.32,5.88
1642276,Kel'el Ware,22.23,4.02,7.25,0.53,0.55,1.73,0.2,0.72,1.05,0.26,1.81,5.58,7.39,0.94,0.89,0.61,1.11,0.27,1.73,0.86,9.3
1642277,Johnny Furphy,7.59,0.7,1.84,0.2,0.3,1.0,0.13,0.36,0.44,0.15,0.46,0.96,1.42,0.38,0.24,0.36,0.22,0.22,0.82,0.46,2.06
1642278,Tyler Kolek,7.22,0.66,2.0,0.29,0.34,1.15,0.18,0.32,0.41,0.13,0.2,0.46,0.66,1.71,0.44,0.29,0.1,0.07,0.63,0.51,1.98
1642279,Ulrich Chomche,4.6,0.29,0.71,0.29,0.0,0.0,0.0,0.14,0.29,0.07,0.57,0.57,1.14,0.29,0.29,0.0,0.14,0.0,0.71,0.14,0.71
1642280,Trentyn Flowers,4.42,0.67,1.83,0.07,0.0,0.33,0.0,0.5,0.5,0.33,0.17,0.5,0.67,0.0,0.17,0.0,0.0,0.0,0.67,0.33,1.83
1642281,Jaylon Tyson,9.64,1.36,3.17,0.29,0.43,1.23,0.22,0.4,0.51,0.19,0.79,1.26,2.04,0.94,0.55,0.28,0.06,0.23,1.06,0.53,3.55
1642285,Cam Spencer,10.09,1.36,3.28,0.29,0.76,2.08,0.21,0.76,0.76,0.32,0.48,0.72,1.2,1.36,0.24,0.36,0.04,0.04,0.92,0.56,4.24
1642345,Oso Ighodaro,17.14,1.85,3.07,0.51,0.0,0.03,0.0,0.48,0.82,0.19,1.08,2.56,3.64,1.16,0.64,0.46,0.48,0.25,1.67,0.77,4.18
1642346,Ryan Dunn,19.06,2.77,6.45,0.38,1.11,3.57,0.26,0.26,0.53,0.13,1.24,2.36,3.61,0.77,0.54,0.59,0.54,0.28,2.19,0.38,6.91
1642347,Jamal Shead,19.56,2.72,6.72,0.41,0.96,2.97,0.32,0.71,0.92,0.34,0.4,1.13,1.53,4.21,1.56,0.77,0.13,0.39,2.11,1.32,7.11
1642348,Justin Edwards,26.24,3.91,8.59,0.44,1.57,4.32,0.32,0.73,1.05,0.24,1.05,2.32,3.36,1.57,1.11,1.02,0.36,0.57,2.23,0.86,10.11
1642349,Ajay Mitchell,16.58,2.53,5.11,0.45,0.64,1.67,0.33,0.81,0.97,0.41,0.5,1.39,1.89,1.78,0.81,0.69,0.11,0.31,1.89,1.53,6.5
1642352,Keshad Johnson,6.13,1.12,1.62,0.25,0.19,0.44,0.1,0.25,0.56,0.14,0.38,1.38,1.75,0.25,0.25,0.31,0.25,0.19,0.69,0.38,2.69
1642353,Cam Christie,4.51,0.54,1.85,0.19,0.15,1.0,0.06,0.15,0.31,0.08,0.23,0.69,0.92,0.46,0.15,0.38,0.08,0.08,0.31,0.23,1.38
1642354,KJ Simpson,23.39,2.89,8.36,0.32,0.92,3.61,0.21,1.14,1.39,0.42,1.08,1.94,3.03,3.11,1.56,0.94,0.17,0.5,1.56,2.14,7.83
1642355,Bronny James,6.71,0.78,2.48,0.24,0.33,1.19,0.18,0.41,0.52,0.2,0.15,0.52,0.67,0.81,0.48,0.33,0.11,0.19,0.48,0.37,2.3
1642358,AJ Johnson,22.01,2.83,7.34,0.39,0.83,3.1,0.23,1.1,1.28,0.42,0.28,1.76,2.03,2.62,1.21,0.41,0.1,0.62,1.72,0.93,7.59
1642359,Pacôme Dadiet,6.18,0.56,1.72,0.2,0.33,1.06,0.13,0.22,0.33,0.09,0.17,0.83,1.0,0.28,0.22,0.17,0.11,0.06,0.39,0.33,1.67
1642366,Quinten Post,16.33,2.93,6.52,0.43,1.74,4.26,0.35,0.5,0.64,0.29,0.83,2.69,3.52,1.33,0.79,0.38,0.43,0.38,1.98,0.57,8.1
1642367,Jonathan Mogbo,20.41,2.48,5.65,0.43,0.27,1.11,0.16,0.95,1.3,0.35,1.73,3.21,4.94,2.32,1.11,0.87,0.54,0.49,2.16,1.11,6.17
1642368,N'Faly Dante,12.65,2.5,3.25,0.87,0.0,0.0,0.0,1.0,1.25,0.42,1.5,3.75,5.25,0.5,0.5,0.25,1.25,0.0,2.25,0.75,6.0
1642377,Jaylen Wells,25.87,3.63,8.56,0.41,1.75,4.96,0.32,1.41,1.71,0.47,1.1,2.29,3.39,1.71,0.87,0.56,0.1,0.42,1.85,1.9,10.42
1642382,Branden Carlson,7.7,1.34,3.03,0.41,0.69,2.06,0.31,0.44,0.56,0.18,0.53,1.16,1.69,0.44,0.22,0.16,0.66,0.12,0.69,0.41,3.81
1642384,Isaiah Crawford,3.04,0.33,0.73,0.2,0.07,0.33,0.07,0.13,0.27,0.07,0.07,0.47,0.53,0.07,0.07,0.07,0.13,0.0,0.13,0.07,0.87
1642385,Cui Yongxi,2.06,0.2,1.4,0.03,0.0,0.6,0.0,0.2,0.4,0.1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6
1642389,Zyon Pullin,0.87,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642399,Jesse Edwards,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0
1642402,Enrique Freeman,8.24,0.73,1.68,0.34,0.05,0.45,0.02,0.59,0.86,0.25,0.5,0.86,1.36,0.41,0.27,0.14,0.14,0.14,0.95,0.68,2.09
1642403,Isaac Jones,7.6,1.35,2.08,0.47,0.08,0.2,0.06,0.57,0.9,0.23,0.55,0.88,1.42,0.3,0.4,0.12,0.25,0.32,0.75,0.75,3.35
1642419,Jamison Battle,17.66,2.53,5.88,0.4,1.78,4.39,0.36,0.27,0.31,0.14,0.63,2.05,2.68,0.9,0.46,0.29,0.17,0.24,1.56,0.42,7.1
1642422,Armel Traore,7.41,0.67,2.11,0.36,0.0,0.78,0.0,0.22,0.78,0.04,0.22,1.44,1.67,0.11,0.33,0.44,0.22,0.11,0.67,0.56,1.56
1642434,Riley Minix,6.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642439,Quincy Olivari,5.15,0.5,2.5,0.17,0.5,2.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5
1642443,Jahmir Young,4.94,0.67,0.83,0.5,0.17,0.33,0.17,0.33,0.33,0.17,0.17,0.33,0.5,1.0,0.17,0.0,0.0,0.17,0.33,0.17,1.83
1642449,Tolu Smith,22.35,6.0,9.0,0.67,0.0,0.0,0.0,2.0,3.0,0.67,4.0,4.0,8.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,14.0
1642450,Daniss Jenkins,3.25,0.43,1.43,0.18,0.14,1.0,0.14,0.0,0.29,0.0,0.0,0.29,0.29,0.43,0.14,0.0,0.0,0.0,0.29,0.29,1.0
1642461,Spencer Jones,6.23,0.55,1.7,0.12,0.05,0.85,0.02,0.15,0.15,0.1,0.4,0.45,0.85,0.25,0.25,0.25,0.25,0.0,0.85,0.1,1.3
1642484,RayJ Dennis,6.4,1.0,3.0,0.18,0.55,1.91,0.16,0.18,0.18,0.09,0.18,0.91,1.09,1.27,0.45,0.64,0.18,0.27,0.64,0.18,2.73
1642502,Malevy Leons,3.49,0.0,0.33,0.0,0.0,0.17,0.0,0.33,0.67,0.17,0.17,0.33,0.5,0.17,0.17,0.0,0.0,0.17,0.67,0.33,0.33
1642505,Alex Ducas,5.97,0.57,1.43,0.29,0.48,1.0,0.29,0.1,0.1,0.05,0.43,0.81,1.24,0.24,0.19,0.24,0.0,0.05,0.57,0.05,1.71
1642530,Yuki Kawamura,4.21,0.5,1.36,0.15,0.32,1.05,0.1,0.32,0.41,0.14,0.0,0.55,0.55,0.86,0.23,0.09,0.0,0.0,0.36,0.27,1.64
